date/time: ,11/10/2023,11:25 a.m.
Run 1

time	(N)
1,980000	8,798068E+0
1,990000	8,731839E+0
2,000000	8,652994E+0
2,010000	8,561535E+0
2,020000	8,473230E+0
2,030000	8,397539E+0
2,040000	8,302926E+0
2,050000	8,211467E+0
2,060000	8,126315E+0
2,070000	8,034856E+0
2,080000	7,940242E+0
2,090000	7,864552E+0
2,100000	7,763631E+0
2,110000	7,665865E+0
2,120000	7,583867E+0
2,130000	7,498715E+0
2,140000	7,426178E+0
2,150000	7,350488E+0
2,160000	7,259028E+0
2,170000	7,173876E+0
2,180000	7,098186E+0
2,190000	7,022496E+0
2,200000	6,927882E+0
2,210000	6,877422E+0
2,220000	6,817500E+0
2,230000	6,760733E+0
2,240000	6,713426E+0
2,250000	6,672427E+0
2,260000	6,612505E+0
2,270000	6,577814E+0
2,280000	6,533661E+0
2,290000	6,502124E+0
2,300000	6,476893E+0
2,310000	6,457971E+0
2,320000	6,439048E+0
2,330000	6,439048E+0
2,340000	6,442202E+0
2,350000	6,448509E+0
2,360000	6,445356E+0
2,370000	6,451663E+0
2,380000	6,467432E+0
2,390000	6,489508E+0
2,400000	6,530507E+0
2,410000	6,552584E+0
2,420000	6,584122E+0
2,430000	6,637736E+0
2,440000	6,678735E+0
2,450000	6,738656E+0
2,460000	6,789117E+0
2,470000	6,849038E+0
2,480000	6,924729E+0
2,490000	6,990958E+0
2,500000	7,060341E+0
2,510000	7,148646E+0
2,520000	7,211722E+0
2,530000	7,300027E+0
2,540000	7,382025E+0
2,550000	7,473485E+0
2,560000	7,555483E+0
2,570000	7,637481E+0
2,580000	7,732094E+0
2,590000	7,823553E+0
2,600000	7,911859E+0
2,610000	8,003318E+0
2,620000	8,097931E+0
2,630000	8,195698E+0
2,640000	8,277696E+0
2,650000	8,369155E+0
2,660000	8,444846E+0
2,670000	8,542612E+0
2,680000	8,618303E+0
2,690000	8,687686E+0
2,700000	8,760223E+0
2,710000	8,842221E+0
2,720000	8,917911E+0
2,730000	8,990448E+0
2,740000	9,056677E+0
2,750000	9,119752E+0
2,760000	9,170213E+0
2,770000	9,214365E+0
2,780000	9,261672E+0
2,790000	9,302671E+0
2,800000	9,337362E+0
2,810000	9,359439E+0
2,820000	9,390977E+0
2,830000	9,413053E+0
2,840000	9,431976E+0
2,850000	9,435129E+0
2,860000	9,444591E+0
2,870000	9,454052E+0
2,880000	9,450898E+0
2,890000	9,425668E+0
2,900000	9,416207E+0
2,910000	9,390977E+0
2,920000	9,375208E+0
2,930000	9,337362E+0
2,940000	9,308979E+0
2,950000	9,267980E+0
2,960000	9,217519E+0
2,970000	9,160751E+0
2,980000	9,100830E+0
2,990000	9,034601E+0
3,000000	8,968371E+0
3,010000	8,902142E+0
3,020000	8,829606E+0
3,030000	8,769684E+0
3,040000	8,703455E+0
3,050000	8,624611E+0
3,060000	8,552074E+0
3,070000	8,466922E+0
3,080000	8,381770E+0
3,090000	8,277696E+0
3,100000	8,183083E+0
3,110000	8,085316E+0
3,120000	8,000164E+0
3,130000	7,915012E+0
3,140000	7,823553E+0
3,150000	7,722632E+0
3,160000	7,618558E+0
3,170000	7,533406E+0
3,180000	7,432486E+0
3,190000	7,341026E+0
3,200000	7,277951E+0
3,210000	7,211722E+0
3,220000	7,136031E+0
3,230000	7,057187E+0
3,240000	6,981497E+0
3,250000	6,924729E+0
3,260000	6,849038E+0
3,270000	6,779655E+0
3,280000	6,738656E+0
3,290000	6,681888E+0
3,300000	6,628274E+0
3,310000	6,577814E+0
3,320000	6,552584E+0
3,330000	6,508431E+0
3,340000	6,489508E+0
3,350000	6,470586E+0
3,360000	6,448509E+0
3,370000	6,432741E+0
3,380000	6,426433E+0
3,390000	6,435894E+0
3,400000	6,432741E+0
3,410000	6,451663E+0
3,420000	6,470586E+0
3,430000	6,495816E+0
3,440000	6,505277E+0
3,450000	6,530507E+0
3,460000	6,562045E+0
3,470000	6,621967E+0
3,480000	6,653504E+0
3,490000	6,726041E+0
3,500000	6,776501E+0
3,510000	6,842731E+0
3,520000	6,902652E+0
3,530000	6,972035E+0
3,540000	7,038264E+0
3,550000	7,117109E+0
3,560000	7,192799E+0
3,570000	7,274797E+0
3,580000	7,359949E+0
3,590000	7,435639E+0
3,600000	7,501868E+0
3,610000	7,590174E+0
3,620000	7,684787E+0
3,630000	7,766785E+0
3,640000	7,861398E+0
3,650000	7,949704E+0
3,660000	8,038009E+0
3,670000	8,135776E+0
3,680000	8,224082E+0
3,690000	8,306080E+0
3,700000	8,410154E+0
3,710000	8,498460E+0
3,720000	8,570996E+0
3,730000	8,665610E+0
3,740000	8,763376E+0
3,750000	8,826452E+0
3,760000	8,895835E+0
3,770000	8,949449E+0
3,780000	9,021985E+0
3,790000	9,081907E+0
3,800000	9,126060E+0
3,810000	9,185982E+0
3,820000	9,245903E+0
3,830000	9,283748E+0
3,840000	9,321594E+0
3,850000	9,365746E+0
3,860000	9,394130E+0
3,870000	9,409899E+0
3,880000	9,422514E+0
3,890000	9,444591E+0
3,900000	9,441437E+0
3,910000	9,438283E+0
3,920000	9,441437E+0
3,930000	9,438283E+0
3,940000	9,431976E+0
3,950000	9,409899E+0
3,960000	9,381515E+0
3,970000	9,337362E+0
3,980000	9,299517E+0
3,990000	9,252211E+0
4,000000	9,198597E+0
4,010000	9,154444E+0
4,020000	9,107137E+0
4,030000	9,047216E+0
4,040000	8,971525E+0
4,050000	8,914757E+0
4,060000	8,842221E+0
4,070000	8,769684E+0
4,080000	8,693993E+0
4,090000	8,615149E+0
4,100000	8,536305E+0
4,110000	8,463768E+0
4,120000	8,378616E+0
4,130000	8,284003E+0
4,140000	8,192544E+0
4,150000	8,094777E+0
4,160000	8,012779E+0
4,170000	7,918166E+0
4,180000	7,817245E+0
4,190000	7,725786E+0
4,200000	7,646942E+0
4,210000	7,564944E+0
4,220000	7,470331E+0
4,230000	7,375718E+0
4,240000	7,296873E+0
4,250000	7,224337E+0
4,260000	7,139185E+0
4,270000	7,063495E+0
4,280000	6,994112E+0
4,290000	6,915267E+0
4,300000	6,858499E+0
4,310000	6,795424E+0
4,320000	6,754425E+0
4,330000	6,688196E+0
4,340000	6,637736E+0
4,350000	6,603044E+0
4,360000	6,565199E+0
4,370000	6,527354E+0
4,380000	6,511585E+0
4,390000	6,489508E+0
4,400000	6,473740E+0
4,410000	6,445356E+0
4,420000	6,439048E+0
4,430000	6,435894E+0
4,440000	6,445356E+0
4,450000	6,448509E+0
4,460000	6,470586E+0
4,470000	6,486355E+0
4,480000	6,530507E+0
4,490000	6,549430E+0
4,500000	6,574660E+0
4,510000	6,625121E+0
4,520000	6,669273E+0
4,530000	6,716580E+0
4,540000	6,773348E+0
4,550000	6,833269E+0
4,560000	6,899498E+0
4,570000	6,959420E+0
4,580000	7,025649E+0
4,590000	7,085571E+0
4,600000	7,158108E+0
4,610000	7,236952E+0
4,620000	7,322104E+0
4,630000	7,413563E+0
4,640000	7,501868E+0
4,650000	7,593328E+0
4,660000	7,681633E+0
4,670000	7,766785E+0
4,680000	7,858244E+0
4,690000	7,949704E+0
4,700000	8,041163E+0
4,710000	8,132622E+0
4,720000	8,220928E+0
4,730000	8,302926E+0
4,740000	8,391232E+0
4,750000	8,473230E+0
4,760000	8,548920E+0
4,770000	8,627764E+0
4,780000	8,687686E+0
4,790000	8,769684E+0
4,800000	8,842221E+0
4,810000	8,924219E+0
4,820000	8,968371E+0
4,830000	9,018832E+0
4,840000	9,078753E+0
4,850000	9,122906E+0
4,860000	9,167059E+0
4,870000	9,214365E+0
4,880000	9,255364E+0
4,890000	9,290056E+0
4,900000	9,327901E+0
4,910000	9,349978E+0
4,920000	9,368900E+0
4,930000	9,381515E+0
4,940000	9,387823E+0
4,950000	9,400438E+0
4,960000	9,387823E+0
4,970000	9,381515E+0
4,980000	9,375208E+0
4,990000	9,375208E+0
5,000000	9,353131E+0
5,010000	9,331055E+0
5,020000	9,302671E+0
5,030000	9,264826E+0
5,040000	9,230134E+0
5,050000	9,182828E+0
5,060000	9,148136E+0
5,070000	9,094522E+0
5,080000	9,028293E+0
5,090000	8,958910E+0
5,100000	8,880066E+0
5,110000	8,801222E+0
5,120000	8,722377E+0
5,130000	8,640379E+0
5,140000	8,561535E+0
5,150000	8,482691E+0
5,160000	8,413308E+0
5,170000	8,334464E+0
5,180000	8,233543E+0
5,190000	8,138930E+0
5,200000	8,044317E+0
5,210000	7,956011E+0
5,220000	7,870860E+0
5,230000	7,773093E+0
5,240000	7,681633E+0
5,250000	7,590174E+0
5,260000	7,482946E+0
5,270000	7,397794E+0
5,280000	7,296873E+0
5,290000	7,227491E+0
5,300000	7,142339E+0
5,310000	7,076110E+0
5,320000	7,003573E+0
5,330000	6,946805E+0
5,340000	6,883730E+0
5,350000	6,817500E+0
5,360000	6,763886E+0
5,370000	6,703965E+0
5,380000	6,659812E+0
5,390000	6,606198E+0
5,400000	6,571506E+0
5,410000	6,539969E+0
5,420000	6,511585E+0
5,430000	6,502124E+0
5,440000	6,467432E+0
5,450000	6,461125E+0
5,460000	6,439048E+0
5,470000	6,442202E+0
5,480000	6,439048E+0
5,490000	6,451663E+0
5,500000	6,476893E+0
5,510000	6,495816E+0
5,520000	6,514739E+0
5,530000	6,549430E+0
5,540000	6,574660E+0
5,550000	6,606198E+0
5,560000	6,644043E+0
5,570000	6,691350E+0
5,580000	6,741810E+0
5,590000	6,808039E+0
5,600000	6,883730E+0
5,610000	6,949959E+0
5,620000	7,031957E+0
5,630000	7,091878E+0
5,640000	7,158108E+0
5,650000	7,233798E+0
5,660000	7,325257E+0
5,670000	7,400948E+0
5,680000	7,489253E+0
5,690000	7,583867E+0
5,700000	7,662711E+0
5,710000	7,766785E+0
5,720000	7,855091E+0
5,730000	7,937089E+0
5,740000	8,012779E+0
5,750000	8,091623E+0
5,760000	8,195698E+0
5,770000	8,290311E+0
5,780000	8,381770E+0
5,790000	8,463768E+0
5,800000	8,548920E+0
5,810000	8,640379E+0
5,820000	8,719224E+0
5,830000	8,785453E+0
5,840000	8,845374E+0
5,850000	8,921065E+0
5,860000	8,999909E+0
5,870000	9,050369E+0
5,880000	9,113445E+0
5,890000	9,182828E+0
5,900000	9,220673E+0
5,910000	9,264826E+0
5,920000	9,302671E+0
5,930000	9,334209E+0
5,940000	9,362593E+0
5,950000	9,378361E+0
5,960000	9,400438E+0
5,970000	9,425668E+0
5,980000	9,438283E+0
5,990000	9,422514E+0
6,000000	9,435129E+0
6,010000	9,435129E+0
6,020000	9,403592E+0
6,030000	9,381515E+0
6,040000	9,375208E+0
6,050000	9,359439E+0
6,060000	9,308979E+0
6,070000	9,261672E+0
6,080000	9,214365E+0
6,090000	9,176520E+0
6,100000	9,113445E+0
6,110000	9,069292E+0
6,120000	9,003063E+0
6,130000	8,921065E+0
6,140000	8,867451E+0
6,150000	8,794914E+0
6,160000	8,725531E+0
6,170000	8,643533E+0
6,180000	8,555228E+0
6,190000	8,476383E+0
6,200000	8,391232E+0
6,210000	8,312387E+0
6,220000	8,211467E+0
6,230000	8,129469E+0
6,240000	8,038009E+0
6,250000	7,946550E+0
6,260000	7,864552E+0
6,270000	7,763631E+0
6,280000	7,681633E+0
6,290000	7,587020E+0
6,300000	7,508176E+0
6,310000	7,419870E+0
6,320000	7,331565E+0
6,330000	7,246413E+0
6,340000	7,164415E+0
6,350000	7,085571E+0
6,360000	7,016188E+0
6,370000	6,943651E+0
6,380000	6,874268E+0
6,390000	6,833269E+0
6,400000	6,773348E+0
6,410000	6,729195E+0
6,420000	6,678735E+0
6,430000	6,625121E+0
6,440000	6,584122E+0
6,450000	6,546276E+0
6,460000	6,514739E+0
6,470000	6,489508E+0
6,480000	6,473740E+0
6,490000	6,454817E+0
6,500000	6,451663E+0
6,510000	6,439048E+0
6,520000	6,445356E+0
6,530000	6,448509E+0
6,540000	6,464278E+0
6,550000	6,483201E+0
6,560000	6,505277E+0
6,570000	6,530507E+0
6,580000	6,571506E+0
6,590000	6,612505E+0
6,600000	6,647197E+0
6,610000	6,685042E+0
6,620000	6,722887E+0
6,630000	6,782809E+0
6,640000	6,849038E+0
6,650000	6,918421E+0
6,660000	6,997265E+0
6,670000	7,057187E+0
6,680000	7,136031E+0
6,690000	7,202260E+0
6,700000	7,281105E+0
6,710000	7,369410E+0
6,720000	7,432486E+0
6,730000	7,511330E+0
6,740000	7,590174E+0
6,750000	7,675326E+0
6,760000	7,757324E+0
6,770000	7,839322E+0
6,780000	7,933935E+0
6,790000	8,022240E+0
6,800000	8,107392E+0
6,810000	8,202005E+0
6,820000	8,296618E+0
6,830000	8,391232E+0
6,840000	8,473230E+0
6,850000	8,561535E+0
6,860000	8,630918E+0
6,870000	8,709762E+0
6,880000	8,779145E+0
6,890000	8,851682E+0
6,900000	8,905296E+0
6,910000	8,958910E+0
6,920000	9,018832E+0
6,930000	9,072446E+0
6,940000	9,113445E+0
6,950000	9,151290E+0
6,960000	9,192289E+0
6,970000	9,239596E+0
6,980000	9,267980E+0
6,990000	9,296363E+0
7,000000	9,321594E+0
7,010000	9,356285E+0
7,020000	9,372054E+0
7,030000	9,375208E+0
7,040000	9,381515E+0
7,050000	9,375208E+0
7,060000	9,384669E+0
7,070000	9,359439E+0
7,080000	9,353131E+0
7,090000	9,324747E+0
7,100000	9,299517E+0
7,110000	9,267980E+0
7,120000	9,230134E+0
7,130000	9,185982E+0
7,140000	9,154444E+0
7,150000	9,085061E+0
7,160000	9,021985E+0
7,170000	8,949449E+0
7,180000	8,873758E+0
7,190000	8,804375E+0
7,200000	8,741300E+0
7,210000	8,656148E+0
7,220000	8,583611E+0
7,230000	8,482691E+0
7,240000	8,407000E+0
7,250000	8,321849E+0
7,260000	8,227236E+0
7,270000	8,138930E+0
7,280000	8,060086E+0
7,290000	7,968626E+0
7,300000	7,883475E+0
7,310000	7,782554E+0
7,320000	7,687941E+0
7,330000	7,621712E+0
7,340000	7,536560E+0
7,350000	7,438793E+0
7,360000	7,353641E+0
7,370000	7,271643E+0
7,380000	7,202260E+0
7,390000	7,126570E+0
7,400000	7,063495E+0
7,410000	6,990958E+0
7,420000	6,908960E+0
7,430000	6,855346E+0
7,440000	6,801732E+0
7,450000	6,748118E+0
7,460000	6,681888E+0
7,470000	6,640889E+0
7,480000	6,606198E+0
7,490000	6,584122E+0
7,500000	6,552584E+0
7,510000	6,517892E+0
7,520000	6,495816E+0
7,530000	6,480047E+0
7,540000	6,470586E+0
7,550000	6,467432E+0
7,560000	6,470586E+0
7,570000	6,473740E+0
7,580000	6,495816E+0
7,590000	6,511585E+0
7,600000	6,530507E+0
7,610000	6,555738E+0
7,620000	6,577814E+0
7,630000	6,628274E+0
7,640000	6,662966E+0
7,650000	6,697657E+0
7,660000	6,763886E+0
7,670000	6,823808E+0
7,680000	6,877422E+0
7,690000	6,931036E+0
7,700000	7,000419E+0
7,710000	7,069802E+0
7,720000	7,145493E+0
7,730000	7,221183E+0
7,740000	7,306335E+0
7,750000	7,385179E+0
7,760000	7,467177E+0
7,770000	7,558636E+0
7,780000	7,637481E+0
7,790000	7,725786E+0
7,800000	7,814092E+0
7,810000	7,896090E+0
7,820000	7,997010E+0
7,830000	8,069547E+0
7,840000	8,170468E+0
7,850000	8,261927E+0
7,860000	8,343925E+0
7,870000	8,416462E+0
7,880000	8,492152E+0
7,890000	8,580458E+0
7,900000	8,659302E+0
7,910000	8,722377E+0
7,920000	8,798068E+0
7,930000	8,873758E+0
7,940000	8,946295E+0
7,950000	9,018832E+0
7,960000	9,072446E+0
7,970000	9,122906E+0
7,980000	9,173366E+0
7,990000	9,211212E+0
8,000000	9,267980E+0
8,010000	9,308979E+0
8,020000	9,327901E+0
8,030000	9,359439E+0
8,040000	9,365746E+0
8,050000	9,387823E+0
8,060000	9,416207E+0
8,070000	9,409899E+0
8,080000	9,413053E+0
8,090000	9,403592E+0
8,100000	9,387823E+0
8,110000	9,381515E+0
8,120000	9,356285E+0
8,130000	9,331055E+0
8,140000	9,312132E+0
8,150000	9,274287E+0
8,160000	9,223827E+0
8,170000	9,179674E+0
8,180000	9,138675E+0
8,190000	9,078753E+0
8,200000	9,012524E+0
8,210000	8,962064E+0
8,220000	8,892681E+0
8,230000	8,820144E+0
8,240000	8,766530E+0
8,250000	8,684532E+0
8,260000	8,608842E+0
8,270000	8,523690E+0
8,280000	8,447999E+0
8,290000	8,378616E+0
8,300000	8,296618E+0
8,310000	8,198852E+0
8,320000	8,110546E+0
8,330000	8,009625E+0
8,340000	7,924474E+0
8,350000	7,842476E+0
8,360000	7,741555E+0
8,370000	7,650096E+0
8,380000	7,564944E+0
8,390000	7,476638E+0
8,400000	7,388333E+0
8,410000	7,318950E+0
8,420000	7,236952E+0
8,430000	7,167569E+0
8,440000	7,098186E+0
8,450000	7,031957E+0
8,460000	6,965728E+0
8,470000	6,896345E+0
8,480000	6,845884E+0
8,490000	6,789117E+0
8,500000	6,735502E+0
8,510000	6,688196E+0
8,520000	6,650351E+0
8,530000	6,609352E+0
8,540000	6,577814E+0
8,550000	6,549430E+0
8,560000	6,514739E+0
8,570000	6,489508E+0
8,580000	6,473740E+0
8,590000	6,480047E+0
8,600000	6,473740E+0
8,610000	6,480047E+0
8,620000	6,483201E+0
8,630000	6,495816E+0
8,640000	6,527354E+0
8,650000	6,543123E+0
8,660000	6,580968E+0
8,670000	6,606198E+0
8,680000	6,656658E+0
8,690000	6,697657E+0
8,700000	6,735502E+0
8,710000	6,770194E+0
8,720000	6,826962E+0
8,730000	6,883730E+0
8,740000	6,956266E+0
8,750000	7,028803E+0
8,760000	7,095032E+0
8,770000	7,170723E+0
8,780000	7,252721E+0
8,790000	7,334719E+0
8,800000	7,426178E+0
8,810000	7,511330E+0
8,820000	7,587020E+0
8,830000	7,672172E+0
8,840000	7,754170E+0
8,850000	7,829861E+0
8,860000	7,915012E+0
8,870000	7,993857E+0
8,880000	8,085316E+0
8,890000	8,189390E+0
8,900000	8,274542E+0
8,910000	8,359694E+0
8,920000	8,438538E+0
8,930000	8,529997E+0
8,940000	8,615149E+0
8,950000	8,697147E+0
8,960000	8,779145E+0
8,970000	8,845374E+0
8,980000	8,914757E+0
8,990000	8,974679E+0
9,000000	9,037754E+0
9,010000	9,097676E+0
9,020000	9,151290E+0
9,030000	9,185982E+0
9,040000	9,217519E+0
9,050000	9,252211E+0
9,060000	9,296363E+0
9,070000	9,308979E+0
9,080000	9,331055E+0
9,090000	9,368900E+0
9,100000	9,387823E+0
9,110000	9,397284E+0
9,120000	9,400438E+0
9,130000	9,400438E+0
9,140000	9,400438E+0
9,150000	9,381515E+0
9,160000	9,362593E+0
9,170000	9,337362E+0
9,180000	9,324747E+0
9,190000	9,277441E+0
9,200000	9,226981E+0
9,210000	9,189135E+0
9,220000	9,144982E+0
9,230000	9,088215E+0
9,240000	9,025139E+0
9,250000	8,971525E+0
9,260000	8,895835E+0
9,270000	8,845374E+0
9,280000	8,779145E+0
9,290000	8,690840E+0
9,300000	8,615149E+0
9,310000	8,539459E+0
9,320000	8,460614E+0
9,330000	8,366001E+0
9,340000	8,293465E+0
9,350000	8,211467E+0
9,360000	8,120007E+0
9,370000	8,034856E+0
9,380000	7,930781E+0
9,390000	7,839322E+0
9,400000	7,751016E+0
9,410000	7,678480E+0
9,420000	7,583867E+0
9,430000	7,508176E+0
9,440000	7,419870E+0
9,450000	7,334719E+0
9,460000	7,262182E+0
9,470000	7,183338E+0
9,480000	7,110801E+0
9,490000	7,047726E+0
9,500000	6,975189E+0
9,510000	6,908960E+0
9,520000	6,839577E+0
9,530000	6,782809E+0
9,540000	6,748118E+0
9,550000	6,707119E+0
9,560000	6,662966E+0
9,570000	6,618813E+0
9,580000	6,587275E+0
9,590000	6,539969E+0
9,600000	6,524200E+0
9,610000	6,514739E+0
9,620000	6,502124E+0
9,630000	6,492662E+0
9,640000	6,483201E+0
9,650000	6,480047E+0
9,660000	6,498970E+0
9,670000	6,502124E+0
9,680000	6,517892E+0
9,690000	6,546276E+0
9,700000	6,587275E+0
9,710000	6,615659E+0
9,720000	6,650351E+0
9,730000	6,691350E+0
9,740000	6,744964E+0
9,750000	6,789117E+0
9,760000	6,852192E+0
9,770000	6,912114E+0
9,780000	6,978343E+0
9,790000	7,050879E+0
9,800000	7,117109E+0
9,810000	7,180184E+0
9,820000	7,259028E+0
9,830000	7,341026E+0
9,840000	7,426178E+0
9,850000	7,498715E+0
9,860000	7,580713E+0
9,870000	7,669018E+0
9,880000	7,760478E+0
9,890000	7,848783E+0
9,900000	7,940242E+0
9,910000	8,015933E+0
9,920000	8,110546E+0
9,930000	8,183083E+0
9,940000	8,277696E+0
9,950000	8,369155E+0
9,960000	8,451153E+0
9,970000	8,523690E+0
9,980000	8,605688E+0
9,990000	8,675071E+0
10,000000	8,753915E+0
10,010000	8,810683E+0
10,020000	8,861143E+0
10,030000	8,927372E+0
10,040000	8,987294E+0
10,050000	9,040908E+0
10,060000	9,100830E+0
10,070000	9,148136E+0
10,080000	9,195443E+0
10,090000	9,236442E+0
10,100000	9,261672E+0
10,110000	9,277441E+0
10,120000	9,327901E+0
10,130000	9,337362E+0
10,140000	9,346824E+0
10,150000	9,349978E+0
10,160000	9,362593E+0
10,170000	9,362593E+0
10,180000	9,356285E+0
10,190000	9,337362E+0
10,200000	9,337362E+0
10,210000	9,331055E+0
10,220000	9,299517E+0
10,230000	9,274287E+0
10,240000	9,252211E+0
10,250000	9,217519E+0
10,260000	9,176520E+0
10,270000	9,129214E+0
10,280000	9,078753E+0
10,290000	9,006217E+0
10,300000	8,949449E+0
10,310000	8,886373E+0
10,320000	8,823298E+0
10,330000	8,763376E+0
10,340000	8,668763E+0
10,350000	8,605688E+0
10,360000	8,507921E+0
10,370000	8,419615E+0
10,380000	8,331310E+0
10,390000	8,261927E+0
10,400000	8,167314E+0
10,410000	8,091623E+0
10,420000	8,003318E+0
10,430000	7,911859E+0
10,440000	7,817245E+0
10,450000	7,725786E+0
10,460000	7,628019E+0
10,470000	7,546021E+0
10,480000	7,457716E+0
10,490000	7,369410E+0
10,500000	7,287412E+0
10,510000	7,202260E+0
10,520000	7,148646E+0
10,530000	7,069802E+0
10,540000	6,994112E+0
10,550000	6,927882E+0
10,560000	6,867961E+0
10,570000	6,814347E+0
10,580000	6,754425E+0
10,590000	6,703965E+0
10,600000	6,675581E+0
10,610000	6,625121E+0
10,620000	6,580968E+0
10,630000	6,552584E+0
10,640000	6,530507E+0
10,650000	6,505277E+0
10,660000	6,486355E+0
10,670000	6,476893E+0
10,680000	6,483201E+0
10,690000	6,495816E+0
10,700000	6,498970E+0
