date/time: .11/10/2023.11:13 a.m.
Run 1

time	(N)
2.810000	3.647962E+0
2.820000	3.736268E+0
2.830000	3.843496E+0
2.840000	3.957031E+0
2.850000	4.045337E+0
2.860000	4.146258E+0
2.870000	4.240871E+0
2.880000	4.348099E+0
2.890000	4.430097E+0
2.900000	4.543633E+0
2.910000	4.635092E+0
2.920000	4.717090E+0
2.930000	4.795934E+0
2.940000	4.881086E+0
2.950000	4.953623E+0
2.960000	5.032467E+0
2.970000	5.079773E+0
2.980000	5.114465E+0
2.990000	5.158618E+0
3.000000	5.190155E+0
3.010000	5.218539E+0
3.020000	5.243769E+0
3.030000	5.262692E+0
3.040000	5.265846E+0
3.050000	5.243769E+0
3.060000	5.231154E+0
3.070000	5.209078E+0
3.080000	5.174386E+0
3.090000	5.133387E+0
3.100000	5.092388E+0
3.110000	5.035621E+0
3.120000	4.978853E+0
3.130000	4.912624E+0
3.140000	4.840087E+0
3.150000	4.758089E+0
3.160000	4.672937E+0
3.170000	4.603554E+0
3.180000	4.496326E+0
3.190000	4.404867E+0
3.200000	4.300792E+0
3.210000	4.215640E+0
3.220000	4.105259E+0
3.230000	4.007492E+0
3.240000	3.903417E+0
3.250000	3.808804E+0
3.260000	3.714191E+0
3.270000	3.625886E+0
3.280000	3.528119E+0
3.290000	3.433506E+0
3.300000	3.351508E+0
3.310000	3.260048E+0
3.320000	3.209588E+0
3.330000	3.140205E+0
3.340000	3.086591E+0
3.350000	3.020362E+0
3.360000	2.979363E+0
3.370000	2.938364E+0
3.380000	2.906826E+0
3.390000	2.878442E+0
3.400000	2.872135E+0
3.410000	2.868981E+0
3.420000	2.865827E+0
3.430000	2.868981E+0
3.440000	2.887903E+0
3.450000	2.916287E+0
3.460000	2.954133E+0
3.470000	2.988824E+0
3.480000	3.045592E+0
3.490000	3.099206E+0
3.500000	3.165435E+0
3.510000	3.222203E+0
3.520000	3.304201E+0
3.530000	3.383045E+0
3.540000	3.474505E+0
3.550000	3.559656E+0
3.560000	3.654269E+0
3.570000	3.748883E+0
3.580000	3.849803E+0
3.590000	3.950724E+0
3.600000	4.039029E+0
3.610000	4.133642E+0
3.620000	4.225102E+0
3.630000	4.310254E+0
3.640000	4.411174E+0
3.650000	4.505787E+0
3.660000	4.578324E+0
3.670000	4.657168E+0
3.680000	4.736012E+0
3.690000	4.795934E+0
3.700000	4.877932E+0
3.710000	4.937854E+0
3.720000	4.997775E+0
3.730000	5.060851E+0
3.740000	5.111311E+0
3.750000	5.142849E+0
3.760000	5.183848E+0
3.770000	5.183848E+0
3.780000	5.190155E+0
3.790000	5.190155E+0
3.800000	5.190155E+0
3.810000	5.164925E+0
3.820000	5.139695E+0
3.830000	5.127080E+0
3.840000	5.092388E+0
3.850000	5.060851E+0
3.860000	5.023006E+0
3.870000	4.966238E+0
3.880000	4.896855E+0
3.890000	4.821164E+0
3.900000	4.739166E+0
3.910000	4.644553E+0
3.920000	4.543633E+0
3.930000	4.452173E+0
3.940000	4.363868E+0
3.950000	4.272408E+0
3.960000	4.184103E+0
3.970000	4.092643E+0
3.980000	3.975954E+0
3.990000	3.881341E+0
4.000000	3.774113E+0
4.010000	3.682653E+0
4.020000	3.594348E+0
4.030000	3.515504E+0
4.040000	3.420891E+0
4.050000	3.342046E+0
4.060000	3.260048E+0
4.070000	3.190665E+0
4.080000	3.130744E+0
4.090000	3.080283E+0
4.100000	3.029823E+0
4.110000	2.985670E+0
4.120000	2.947825E+0
4.130000	2.935210E+0
4.140000	2.913134E+0
4.150000	2.894211E+0
4.160000	2.891057E+0
4.170000	2.894211E+0
4.180000	2.903672E+0
4.190000	2.925749E+0
4.200000	2.960440E+0
4.210000	2.991978E+0
4.220000	3.042438E+0
4.230000	3.089745E+0
4.240000	3.143359E+0
4.250000	3.212742E+0
4.260000	3.297894E+0
4.270000	3.357815E+0
4.280000	3.442967E+0
4.290000	3.534426E+0
4.300000	3.622732E+0
4.310000	3.714191E+0
4.320000	3.808804E+0
4.330000	3.900264E+0
4.340000	3.988569E+0
4.350000	4.080028E+0
4.360000	4.177795E+0
4.370000	4.278716E+0
4.380000	4.376483E+0
4.390000	4.461635E+0
4.400000	4.553094E+0
4.410000	4.650861E+0
4.420000	4.723397E+0
4.430000	4.808549E+0
4.440000	4.890547E+0
4.450000	4.953623E+0
4.460000	4.997775E+0
4.470000	5.054543E+0
4.480000	5.089235E+0
4.490000	5.142849E+0
4.500000	5.171233E+0
4.510000	5.193309E+0
4.520000	5.202770E+0
4.530000	5.215385E+0
4.540000	5.209078E+0
4.550000	5.199617E+0
4.560000	5.187002E+0
4.570000	5.164925E+0
4.580000	5.123926E+0
4.590000	5.086081E+0
4.600000	5.032467E+0
4.610000	4.975699E+0
4.620000	4.922085E+0
4.630000	4.859010E+0
4.640000	4.773858E+0
4.650000	4.691860E+0
4.660000	4.622477E+0
4.670000	4.531017E+0
4.680000	4.433251E+0
4.690000	4.341791E+0
4.700000	4.250332E+0
4.710000	4.139950E+0
4.720000	4.051644E+0
4.730000	3.960185E+0
4.740000	3.868726E+0
4.750000	3.767805E+0
4.760000	3.660577E+0
4.770000	3.572271E+0
4.780000	3.480812E+0
4.790000	3.408275E+0
4.800000	3.332585E+0
4.810000	3.266356E+0
4.820000	3.200127E+0
4.830000	3.133898E+0
4.840000	3.070822E+0
4.850000	3.036131E+0
4.860000	2.991978E+0
4.870000	2.944671E+0
4.880000	2.913134E+0
4.890000	2.909980E+0
4.900000	2.916287E+0
4.910000	2.894211E+0
4.920000	2.909980E+0
4.930000	2.928902E+0
4.940000	2.941518E+0
4.950000	2.966748E+0
4.960000	3.014054E+0
4.970000	3.058207E+0
4.980000	3.102360E+0
4.990000	3.162281E+0
5.000000	3.244279E+0
5.010000	3.291586E+0
5.020000	3.376738E+0
5.030000	3.452428E+0
5.040000	3.524965E+0
5.050000	3.622732E+0
5.060000	3.717345E+0
5.070000	3.796189E+0
5.080000	3.900264E+0
5.090000	3.988569E+0
5.100000	4.080028E+0
5.110000	4.171488E+0
5.120000	4.275562E+0
5.130000	4.341791E+0
5.140000	4.426943E+0
5.150000	4.515249E+0
5.160000	4.600400E+0
5.170000	4.672937E+0
5.180000	4.754935E+0
5.190000	4.818011E+0
5.200000	4.896855E+0
5.210000	4.941008E+0
5.220000	4.988314E+0
5.230000	5.032467E+0
5.240000	5.070312E+0
5.250000	5.095542E+0
5.260000	5.117619E+0
5.270000	5.130234E+0
5.280000	5.142849E+0
5.290000	5.142849E+0
5.300000	5.136541E+0
5.310000	5.123926E+0
5.320000	5.105004E+0
5.330000	5.070312E+0
5.340000	5.035621E+0
5.350000	4.988314E+0
5.360000	4.947315E+0
5.370000	4.877932E+0
5.380000	4.821164E+0
5.390000	4.745474E+0
5.400000	4.657168E+0
5.410000	4.565709E+0
5.420000	4.477403E+0
5.430000	4.382790E+0
5.440000	4.291331E+0
5.450000	4.196718E+0
5.460000	4.117874E+0
5.470000	4.010645E+0
5.480000	3.916032E+0
5.490000	3.824573E+0
5.500000	3.729960E+0
5.510000	3.632193E+0
5.520000	3.543888E+0
5.530000	3.461890E+0
5.540000	3.389353E+0
5.550000	3.316816E+0
5.560000	3.244279E+0
5.570000	3.168589E+0
5.580000	3.114975E+0
5.590000	3.064515E+0
5.600000	3.026669E+0
5.610000	2.976209E+0
5.620000	2.957286E+0
5.630000	2.935210E+0
5.640000	2.932056E+0
5.650000	2.916287E+0
5.660000	2.932056E+0
5.670000	2.932056E+0
5.680000	2.947825E+0
5.690000	2.969901E+0
5.700000	2.998285E+0
5.710000	3.048746E+0
5.720000	3.092898E+0
5.730000	3.143359E+0
5.740000	3.200127E+0
5.750000	3.272663E+0
5.760000	3.329431E+0
5.770000	3.430352E+0
5.780000	3.515504E+0
5.790000	3.591194E+0
5.800000	3.685807E+0
5.810000	3.774113E+0
5.820000	3.871880E+0
5.830000	3.953878E+0
5.840000	4.054798E+0
5.850000	4.162026E+0
5.860000	4.259793E+0
5.870000	4.344945E+0
5.880000	4.430097E+0
5.890000	4.524710E+0
5.900000	4.616169E+0
5.910000	4.698167E+0
5.920000	4.770704E+0
5.930000	4.846394E+0
5.940000	4.912624E+0
5.950000	4.982007E+0
5.960000	5.035621E+0
5.970000	5.076620E+0
5.980000	5.114465E+0
5.990000	5.139695E+0
6.000000	5.180694E+0
6.010000	5.187002E+0
6.020000	5.193309E+0
6.030000	5.190155E+0
6.040000	5.187002E+0
6.050000	5.161771E+0
6.060000	5.152310E+0
6.070000	5.127080E+0
6.080000	5.079773E+0
6.090000	5.032467E+0
6.100000	4.978853E+0
6.110000	4.934700E+0
6.120000	4.868471E+0
6.130000	4.792780E+0
6.140000	4.710782E+0
6.150000	4.638246E+0
6.160000	4.549940E+0
6.170000	4.455327E+0
6.180000	4.373329E+0
6.190000	4.281870E+0
6.200000	4.180949E+0
6.210000	4.076875E+0
6.220000	4.001184E+0
6.230000	3.890802E+0
6.240000	3.786728E+0
6.250000	3.701576E+0
6.260000	3.613270E+0
6.270000	3.518657E+0
6.280000	3.442967E+0
6.290000	3.370430E+0
6.300000	3.294740E+0
6.310000	3.225357E+0
6.320000	3.159128E+0
6.330000	3.111821E+0
6.340000	3.064515E+0
6.350000	3.023516E+0
6.360000	2.979363E+0
6.370000	2.957286E+0
6.380000	2.950979E+0
6.390000	2.935210E+0
6.400000	2.932056E+0
6.410000	2.941518E+0
6.420000	2.941518E+0
6.430000	2.960440E+0
6.440000	2.988824E+0
6.450000	3.023516E+0
6.460000	3.067668E+0
6.470000	3.105514E+0
6.480000	3.162281E+0
6.490000	3.219049E+0
6.500000	3.297894E+0
6.510000	3.360969E+0
6.520000	3.442967E+0
6.530000	3.537580E+0
6.540000	3.613270E+0
6.550000	3.701576E+0
6.560000	3.786728E+0
6.570000	3.875033E+0
6.580000	3.957031E+0
6.590000	4.067413E+0
6.600000	4.152565E+0
6.610000	4.240871E+0
6.620000	4.335484E+0
6.630000	4.411174E+0
6.640000	4.493172E+0
6.650000	4.578324E+0
6.660000	4.660322E+0
6.670000	4.739166E+0
6.680000	4.811703E+0
6.690000	4.852702E+0
6.700000	4.918931E+0
6.710000	4.966238E+0
6.720000	5.004083E+0
6.730000	5.054543E+0
6.740000	5.073466E+0
6.750000	5.095542E+0
6.760000	5.117619E+0
6.770000	5.114465E+0
6.780000	5.123926E+0
6.790000	5.114465E+0
6.800000	5.101850E+0
6.810000	5.089235E+0
6.820000	5.064005E+0
6.830000	5.023006E+0
6.840000	4.994622E+0
6.850000	4.947315E+0
6.860000	4.893701E+0
6.870000	4.833779E+0
6.880000	4.764396E+0
6.890000	4.682398E+0
6.900000	4.590939E+0
6.910000	4.512095E+0
6.920000	4.426943E+0
6.930000	4.329176E+0
6.940000	4.240871E+0
6.950000	4.130489E+0
6.960000	4.039029E+0
6.970000	3.957031E+0
6.980000	3.852957E+0
6.990000	3.758344E+0
7.000000	3.651116E+0
7.010000	3.562810E+0
7.020000	3.483966E+0
7.030000	3.408275E+0
7.040000	3.329431E+0
7.050000	3.272663E+0
7.060000	3.215896E+0
7.070000	3.149666E+0
7.080000	3.111821E+0
7.090000	3.055053E+0
7.100000	3.007747E+0
7.110000	2.982517E+0
7.120000	2.960440E+0
7.130000	2.950979E+0
7.140000	2.941518E+0
7.150000	2.938364E+0
7.160000	2.941518E+0
7.170000	2.957286E+0
7.180000	2.979363E+0
7.190000	3.007747E+0
7.200000	3.039284E+0
7.210000	3.089745E+0
7.220000	3.140205E+0
7.230000	3.196973E+0
7.240000	3.266356E+0
7.250000	3.335739E+0
7.260000	3.424044E+0
7.270000	3.496581E+0
7.280000	3.581733E+0
7.290000	3.673192E+0
7.300000	3.764651E+0
7.310000	3.843496E+0
7.320000	3.938109E+0
7.330000	4.048491E+0
7.340000	4.133642E+0
7.350000	4.218794E+0
7.360000	4.319715E+0
7.370000	4.420636E+0
7.380000	4.496326E+0
7.390000	4.578324E+0
7.400000	4.666630E+0
7.410000	4.739166E+0
7.420000	4.808549E+0
7.430000	4.877932E+0
7.440000	4.937854E+0
7.450000	5.004083E+0
7.460000	5.048236E+0
7.470000	5.079773E+0
7.480000	5.120772E+0
7.490000	5.155464E+0
7.500000	5.177540E+0
7.510000	5.183848E+0
7.520000	5.177540E+0
7.530000	5.164925E+0
7.540000	5.161771E+0
7.550000	5.149156E+0
7.560000	5.111311E+0
7.570000	5.082927E+0
7.580000	5.038774E+0
7.590000	4.985160E+0
7.600000	4.947315E+0
7.610000	4.877932E+0
7.620000	4.811703E+0
7.630000	4.729705E+0
7.640000	4.660322E+0
7.650000	4.553094E+0
7.660000	4.483711E+0
7.670000	4.392252E+0
7.680000	4.291331E+0
7.690000	4.206179E+0
7.700000	4.130489E+0
7.710000	4.020107E+0
7.720000	3.925494E+0
7.730000	3.837188E+0
7.740000	3.742575E+0
7.750000	3.651116E+0
7.760000	3.562810E+0
7.770000	3.487120E+0
7.780000	3.395660E+0
7.790000	3.319970E+0
7.800000	3.260048E+0
7.810000	3.190665E+0
7.820000	3.140205E+0
7.830000	3.099206E+0
7.840000	3.055053E+0
7.850000	3.001439E+0
7.860000	2.966748E+0
7.870000	2.941518E+0
7.880000	2.932056E+0
7.890000	2.928902E+0
7.900000	2.928902E+0
7.910000	2.941518E+0
7.920000	2.966748E+0
7.930000	2.988824E+0
7.940000	3.017208E+0
7.950000	3.055053E+0
7.960000	3.102360E+0
7.970000	3.155974E+0
7.980000	3.212742E+0
7.990000	3.282125E+0
8.000000	3.351508E+0
8.010000	3.424044E+0
8.020000	3.515504E+0
8.030000	3.578579E+0
8.040000	3.679500E+0
8.050000	3.770959E+0
8.060000	3.878187E+0
8.070000	3.960185E+0
8.080000	4.051644E+0
8.090000	4.139950E+0
8.100000	4.231409E+0
8.110000	4.316561E+0
8.120000	4.411174E+0
8.130000	4.499480E+0
8.140000	4.575170E+0
8.150000	4.647707E+0
8.160000	4.732859E+0
8.170000	4.811703E+0
8.180000	4.849548E+0
8.190000	4.912624E+0
8.200000	4.956776E+0
8.210000	4.997775E+0
8.220000	5.029313E+0
8.230000	5.070312E+0
8.240000	5.098696E+0
8.250000	5.101850E+0
8.260000	5.101850E+0
8.270000	5.108157E+0
8.280000	5.114465E+0
8.290000	5.095542E+0
8.300000	5.086081E+0
8.310000	5.070312E+0
8.320000	5.032467E+0
8.330000	4.991468E+0
8.340000	4.941008E+0
8.350000	4.903162E+0
8.360000	4.852702E+0
8.370000	4.783319E+0
8.380000	4.710782E+0
8.390000	4.622477E+0
8.400000	4.534171E+0
8.410000	4.449019E+0
8.420000	4.367021E+0
8.430000	4.256640E+0
8.440000	4.177795E+0
8.450000	4.089490E+0
8.460000	3.985415E+0
8.470000	3.875033E+0
8.480000	3.761498E+0
8.490000	3.692115E+0
8.500000	3.610117E+0
8.510000	3.509196E+0
8.520000	3.442967E+0
8.530000	3.373584E+0
8.540000	3.297894E+0
8.550000	3.222203E+0
8.560000	3.171743E+0
8.570000	3.124436E+0
8.580000	3.058207E+0
8.590000	3.026669E+0
8.600000	2.991978E+0
8.610000	2.960440E+0
8.620000	2.947825E+0
8.630000	2.938364E+0
8.640000	2.935210E+0
8.650000	2.922595E+0
8.660000	2.950979E+0
8.670000	2.979363E+0
8.680000	2.991978E+0
8.690000	3.042438E+0
8.700000	3.089745E+0
8.710000	3.108667E+0
8.720000	3.184358E+0
8.730000	3.250587E+0
8.740000	3.304201E+0
8.750000	3.383045E+0
8.760000	3.471351E+0
8.770000	3.537580E+0
8.780000	3.622732E+0
8.790000	3.714191E+0
8.800000	3.818266E+0
8.810000	3.893956E+0
8.820000	3.994877E+0
8.830000	4.098951E+0
8.840000	4.180949E+0
8.850000	4.285023E+0
8.860000	4.367021E+0
8.870000	4.461635E+0
8.880000	4.556248E+0
8.890000	4.622477E+0
8.900000	4.698167E+0
8.910000	4.773858E+0
8.920000	4.852702E+0
8.930000	4.922085E+0
8.940000	4.978853E+0
8.950000	5.016698E+0
8.960000	5.076620E+0
8.970000	5.098696E+0
8.980000	5.133387E+0
8.990000	5.164925E+0
9.000000	5.168079E+0
9.010000	5.187002E+0
9.020000	5.177540E+0
9.030000	5.168079E+0
9.040000	5.149156E+0
9.050000	5.133387E+0
9.060000	5.089235E+0
9.070000	5.054543E+0
9.080000	5.013544E+0
9.090000	4.950469E+0
9.100000	4.906316E+0
9.110000	4.818011E+0
9.120000	4.745474E+0
9.130000	4.663476E+0
9.140000	4.584632E+0
9.150000	4.508941E+0
9.160000	4.411174E+0
9.170000	4.329176E+0
9.180000	4.247178E+0
9.190000	4.143104E+0
9.200000	4.057952E+0
9.210000	3.957031E+0
9.220000	3.856111E+0
9.230000	3.774113E+0
9.240000	3.685807E+0
9.250000	3.600655E+0
9.260000	3.515504E+0
9.270000	3.430352E+0
9.280000	3.357815E+0
9.290000	3.282125E+0
9.300000	3.212742E+0
9.310000	3.155974E+0
9.320000	3.105514E+0
9.330000	3.051899E+0
9.340000	3.020362E+0
9.350000	2.991978E+0
9.360000	2.957286E+0
9.370000	2.938364E+0
9.380000	2.950979E+0
9.390000	2.928902E+0
9.400000	2.922595E+0
9.410000	2.944671E+0
9.420000	2.969901E+0
9.430000	3.001439E+0
9.440000	3.039284E+0
9.450000	3.086591E+0
9.460000	3.137051E+0
9.470000	3.181204E+0
9.480000	3.260048E+0
9.490000	3.326277E+0
9.500000	3.392507E+0
9.510000	3.483966E+0
9.520000	3.559656E+0
9.530000	3.641654E+0
9.540000	3.736268E+0
9.550000	3.830881E+0
9.560000	3.912879E+0
9.570000	4.010645E+0
9.580000	4.098951E+0
9.590000	4.190410E+0
9.600000	4.285023E+0
9.610000	4.376483E+0
9.620000	4.464788E+0
9.630000	4.537325E+0
9.640000	4.628784E+0
9.650000	4.707629E+0
9.660000	4.789627E+0
9.670000	4.852702E+0
9.680000	4.893701E+0
9.690000	4.947315E+0
9.700000	4.988314E+0
9.710000	5.023006E+0
9.720000	5.054543E+0
9.730000	5.089235E+0
9.740000	5.105004E+0
9.750000	5.123926E+0
9.760000	5.136541E+0
9.770000	5.130234E+0
9.780000	5.111311E+0
9.790000	5.101850E+0
9.800000	5.092388E+0
9.810000	5.054543E+0
9.820000	5.013544E+0
9.830000	4.975699E+0
9.840000	4.931546E+0
9.850000	4.877932E+0
9.860000	4.811703E+0
9.870000	4.742320E+0
9.880000	4.657168E+0
9.890000	4.581478E+0
9.900000	4.490018E+0
9.910000	4.408020E+0
9.920000	4.326022E+0
9.930000	4.228256E+0
9.940000	4.114720E+0
9.950000	4.010645E+0
9.960000	3.919186E+0
9.970000	3.824573E+0
9.980000	3.745729E+0
9.990000	3.647962E+0
10.000000	3.565964E+0

