date/time: .11/10/2023.11:18 a.m.
Run 1

time	(N)
2.190000	5.947060E+0
2.200000	5.849293E+0
2.210000	5.773603E+0
2.220000	5.682143E+0
2.230000	5.590684E+0
2.240000	5.496071E+0
2.250000	5.382535E+0
2.260000	5.284768E+0
2.270000	5.187002E+0
2.280000	5.070312E+0
2.290000	4.972545E+0
2.300000	4.884240E+0
2.310000	4.780165E+0
2.320000	4.679245E+0
2.330000	4.578324E+0
2.340000	4.471096E+0
2.350000	4.389098E+0
2.360000	4.313407E+0
2.370000	4.231409E+0
2.380000	4.149411E+0
2.390000	4.086336E+0
2.400000	4.020107E+0
2.410000	3.953878E+0
2.420000	3.906571E+0
2.430000	3.852957E+0
2.440000	3.827727E+0
2.450000	3.786728E+0
2.460000	3.770959E+0
2.470000	3.774113E+0
2.480000	3.752036E+0
2.490000	3.755190E+0
2.500000	3.755190E+0
2.510000	3.764651E+0
2.520000	3.774113E+0
2.530000	3.815112E+0
2.540000	3.840342E+0
2.550000	3.887648E+0
2.560000	3.947570E+0
2.570000	4.001184E+0
2.580000	4.064260E+0
2.590000	4.127335E+0
2.600000	4.206179E+0
2.610000	4.294485E+0
2.620000	4.367021E+0
2.630000	4.455327E+0
2.640000	4.546786E+0
2.650000	4.644553E+0
2.660000	4.739166E+0
2.670000	4.852702E+0
2.680000	4.944161E+0
2.690000	5.048236E+0
2.700000	5.142849E+0
2.710000	5.259538E+0
2.720000	5.350998E+0
2.730000	5.445611E+0
2.740000	5.540224E+0
2.750000	5.644298E+0
2.760000	5.745219E+0
2.770000	5.836678E+0
2.780000	5.909215E+0
2.790000	6.003828E+0
2.800000	6.073211E+0
2.810000	6.152055E+0
2.820000	6.227746E+0
2.830000	6.275052E+0
2.840000	6.331820E+0
2.850000	6.375973E+0
2.860000	6.413818E+0
2.870000	6.451663E+0
2.880000	6.473740E+0
2.890000	6.489508E+0
2.900000	6.498970E+0
2.910000	6.502124E+0
2.920000	6.492662E+0
2.930000	6.483201E+0
2.940000	6.448509E+0
2.950000	6.423279E+0
2.960000	6.388588E+0
2.970000	6.344435E+0
2.980000	6.303436E+0
2.990000	6.249822E+0
3.000000	6.180439E+0
3.010000	6.117364E+0
3.020000	6.044827E+0
3.030000	5.950214E+0
3.040000	5.874523E+0
3.050000	5.783064E+0
3.060000	5.697912E+0
3.070000	5.600145E+0
3.080000	5.502379E+0
3.090000	5.391997E+0
3.100000	5.306845E+0
3.110000	5.205924E+0
3.120000	5.092388E+0
3.130000	4.985160E+0
3.140000	4.881086E+0
3.150000	4.786473E+0
3.160000	4.682398E+0
3.170000	4.594093E+0
3.180000	4.515249E+0
3.190000	4.420636E+0
3.200000	4.332330E+0
3.210000	4.247178E+0
3.220000	4.168334E+0
3.230000	4.095797E+0
3.240000	4.039029E+0
3.250000	3.979108E+0
3.260000	3.925494E+0
3.270000	3.881341E+0
3.280000	3.837188E+0
3.290000	3.799343E+0
3.300000	3.786728E+0
3.310000	3.752036E+0
3.320000	3.758344E+0
3.330000	3.761498E+0
3.340000	3.755190E+0
3.350000	3.770959E+0
3.360000	3.799343E+0
3.370000	3.815112E+0
3.380000	3.856111E+0
3.390000	3.903417E+0
3.400000	3.938109E+0
3.410000	4.007492E+0
3.420000	4.073721E+0
3.430000	4.133642E+0
3.440000	4.218794E+0
3.450000	4.307100E+0
3.460000	4.376483E+0
3.470000	4.461635E+0
3.480000	4.556248E+0
3.490000	4.638246E+0
3.500000	4.736012E+0
3.510000	4.836933E+0
3.520000	4.941008E+0
3.530000	5.035621E+0
3.540000	5.149156E+0
3.550000	5.237462E+0
3.560000	5.341536E+0
3.570000	5.439303E+0
3.580000	5.540224E+0
3.590000	5.641144E+0
3.600000	5.735757E+0
3.610000	5.824063E+0
3.620000	5.906061E+0
3.630000	5.988059E+0
3.640000	6.063750E+0
3.650000	6.136286E+0
3.660000	6.196208E+0
3.670000	6.265591E+0
3.680000	6.319205E+0
3.690000	6.372819E+0
3.700000	6.416972E+0
3.710000	6.426433E+0
3.720000	6.457971E+0
3.730000	6.467432E+0
3.740000	6.486355E+0
3.750000	6.498970E+0
3.760000	6.492662E+0
